"GPA","Number_Of_Professional_Connections","Major","Graduation_Year","Height","Number_Of_Credits","Number_Of_Parking_Tickets","HP","GC","predEarnings"
3.13,67,"Buisness",1979,69.58,122,1,4661.86,241438,10064.9543285714
2.28,4,"Buisness",1995,69.82,123,2,279.28,245385,10038.5031582633
2.6,1,"Buisness",2001,66.76,122,0,66.76,244122,10153.5794652015
2.05,34,"Buisness",2003,68.64,122,1,2333.76,244366,9991.22177698413
2.6,11,"Buisness",2009,70.23,124,1,772.53,249116,9935.68128095238
2.25,7,"Buisness",1979,68.2,122,1,477.4,241438,10082.1736442177
3.04,7,"Buisness",1981,70.2,120,4,491.4,237720,10044.12975
1.97,21,"Buisness",1983,70.93,120,2,1489.53,237960,9954.06309404762
2.14,5,"Buisness",1987,64.74,120,1,323.7,238440,10008.9426285714
3.63,79,"Buisness",1989,68.04,126,1,5375.16,250614,10003.3111071429
3.13,8,"Buisness",1995,68.84,123,2,550.72,245385,10007.0540047619
2.33,5,"Buisness",1999,68.76,121,2,343.8,241879,10107.7598487395
2.62,18,"Buisness",2003,72.17,121,1,1299.06,242363,10040.0140071429
2.06,15,"Buisness",2011,70.17,121,1,1052.55,243331,9993.68399761905
2.55,9,"Buisness",2013,71.8,121,0,646.2,243573,10013.2876195971
1.81,19,"Buisness",2015,66.52,122,1,1263.88,245830,9963.27684126984
1.6,10,"Buisness",1967,68.68,120,1,686.8,236040,10030.8347309524
2.31,17,"Buisness",1971,70.53,124,2,1199.01,244404,10002.4748809524
1.5,0,"Buisness",1977,67.44,121,2,0,239217,10021.0424296919
2.5,3,"Buisness",1983,67.36,121,1,202.08,239943,10041.8733333333
2.56,106,"Buisness",1989,67.43,122,0,7147.58,242658,10047.5081642857
3.06,6,"Buisness",1995,69.91,121,1,419.46,241395,10144.2534523809
2.43,0,"Buisness",2011,66.12,120,0,0,241320,9929.29330433673
2.12,5,"Buisness",1963,66.89,122,1,334.45,239486,10032.4377413919
3.14,13,"Buisness",1969,65.97,123,1,857.61,242187,10052.1813571429
1.44,9,"Buisness",1975,66.87,122,0,601.83,240950,10053.7528712454
2.03,8,"Buisness",2011,68.51,120,0,548.08,241320,9954.31988809524
2.7,15,"Buisness",1973,69.07,121,1,1036.05,238733,9951.71994285714
2.75,22,"Buisness",1977,66.05,122,0,1453.1,241194,10020.9899762428
2.53,2,"Buisness",1993,67.27,121,0,134.54,241153,10017.5077684458
2.17,13,"Buisness",1999,67.44,123,0,876.72,245877,9922.50352838828
1.95,12,"Buisness",2001,68.04,123,0,816.48,246123,9935.06233076923
2.58,33,"Other",2011,67.42,121,0,2224.86,243331,6089.48202857144
2.26,19,"Other",1988,66.92,126,0,1271.48,250488,5367.28000952379
2.81,9,"Other",1992,68.56,120,0,617.04,239040,5088.12323125649
3.59,15,"Other",1965,69.67,122,1,1045.05,239730,5225.9381147619
2.38,30,"Other",1968,65.6,122,3,1968,240096,5904.28186904761
1.79,13,"Other",1987,70.8,121,0,920.4,240427,5177.79349285714
2.93,65,"Other",1978,66.62,121,0,4330.3,239338,9249.09488619049
2.63,7,"Other",1995,71.19,121,0,498.33,241395,5050.19131825396
1.94,27,"Other",1974,66.7,122,4,1800.9,240828,5747.52076904762
2.4,7,"Other",1972,69.37,120,1,485.59,236640,5055.3424412565
2.32,21,"Other",1981,68.82,121,0,1445.22,239701,5445.17307619049
2.67,1,"Other",1973,73.41,126,1,73.41,248598,5028.47172261905
1.58,7,"Other",1978,68.22,121,0,477.54,239338,5055.82794761905
2.88,17,"Other",1988,68.98,122,1,1172.66,242536,5288.31533857142
2.83,8,"Other",1983,70.69,121,2,565.52,239943,5063.5398695238
2.32,11,"Other",2008,68.51,124,2,753.61,248992,5130.61188095239
2.23,21,"Other",1976,67.11,122,2,1409.31,241072,5443.93623571429
2.36,12,"Other",1962,67.72,123,0,812.64,241326,5149.46117857141
2.78,13,"Other",1967,68.79,122,0,894.27,239974,5165.46486190475
2.76,21,"Other",2010,68.59,123,3,1440.39,247230,5453.55111666667
3.44,54,"Other",1999,63.94,120,1,3452.76,239880,7695.01366982792
2.71,2,"Other",1970,69.48,124,2,138.96,244280,5004.13524285714
2.22,5,"Other",1975,67.74,123,0,338.7,242925,5026.22582238096
2.51,54,"Other",2004,69.14,122,0,3733.56,244488,7955.01873809523
2.15,44,"Other",1988,67.34,125,0,2962.96,248500,6946.83173095237
2.9,25,"Other",1964,67.03,120,0,1675.75,235680,5637.40777548272
2.94,20,"Other",1969,65.63,124,1,1312.6,244156,5397.7575174603
2.52,19,"Other",1977,69.5,122,1,1320.5,241194,5365.44914761903
2.16,37,"Other",1972,66.3,121,0,2453.1,238612,6371.12304285713
2.74,24,"Other",1966,70.22,122,3,1685.28,239852,5599.10858571428
2.93,0,"Other",1974,70.95,122,0,0,240828,5002.40715587824
2.28,20,"Other",1974,70.77,120,3,1415.4,236880,5413.22347508586
2.24,50,"Other",1970,67.2,121,1,3360,238370,7473.8269404762
1.96,29,"Other",2009,68.46,120,2,1985.34,241080,5845.60349839937
2.6,4,"Other",1964,68.28,120,1,273.12,235680,5011.45226030411
1.76,35,"Other",1973,69.13,130,0,2419.55,256490,6203.63012142857
2.71,35,"Other",1978,68.21,121,0,2387.35,239338,6226.87965761903
2.29,35,"Other",2009,66.84,123,1,2339.4,247107,6220.11233571429
3.09,19,"Other",1995,71.04,120,2,1349.76,239400,5372.5364052446
1.77,54,"Other",2003,65.67,125,2,3546.18,250375,7878.12260476188
2.42,43,"Other",1981,68.64,122,1,2951.52,241682,6880.98871190475
3.29,11,"Other",1974,69.97,121,1,769.67,238854,5131.01133928571
2.84,14,"Other",2010,72.05,124,0,1008.7,249240,5223.88588714287
3.07,40,"Other",1980,69.76,123,1,2790.4,243540,6623.77689761904
3.45,90,"Other",1979,67.22,128,2,6049.8,253312,12046.1500309524
2.53,8,"Other",1971,67.93,122,0,543.44,240462,5065.07595200679
2.12,17,"Other",1979,71.15,120,1,1209.55,237480,5302.77453262555
1.78,30,"Other",1962,63.29,126,1,1898.7,247212,5888.18098952381
2.45,12,"Other",1998,67.43,123,0,809.16,245754,5150.34312142855
2.77,17,"Other",2001,68.95,121,2,1172.15,242121,5294.01552857143
2.66,14,"Other",2002,69.4,121,1,971.6,242242,5190.49597857143
3.07,8,"Other",1991,67.91,122,0,543.28,242902,5068.09076714286
2.59,14,"Other",2001,67.32,121,1,942.48,242121,5186.83782142858
3.67,18,"Other",2008,66.38,123,0,1194.84,246984,5335.62589904761
3.09,30,"Other",1972,68.65,121,1,2059.5,238612,5916.04897261905
2.21,58,"Other",1992,67.92,120,1,3939.36,239040,8417.32028809524
2.58,45,"Other",1981,66.54,121,2,2994.3,239701,7057.49411666667
1.58,35,"Other",1992,70.18,121,3,2456.3,241032,6259.76186857141
2.09,12,"Other",1974,70.21,121,1,842.52,238854,5153.1559
3.54,4,"Other",1985,67.6,120,4,270.4,238200,5018.8248412565
2.57,22,"Other",1980,68.99,120,1,1517.78,237600,5484.22918857795
2.82,15,"Other",1986,69.84,122,1,1047.6,242292,5229.81008619048
2.62,39,"Other",2010,67.61,129,0,2636.79,259290,6433.30894183674
2.85,2,"Other",1983,68.14,120,0,136.28,237960,5009.02501047419
2.04,33,"Other",1997,67.51,123,2,2227.83,245631,6088.52446666666
2.31,3,"Other",1985,70.7,123,1,212.1,244155,5007.69531619046
1.69,14,"Other",1971,66.83,120,0,935.62,236520,5195.12461744697
2.68,14,"Other",1961,68.85,120,2,963.9,235320,5205.24589839934
2.81,42,"Other",1970,67.19,122,2,2821.98,240340,6778.67675476191
2.7,6,"Other",2003,64.18,120,0,385.08,240360,5035.96560554222
2.53,25,"Other",2015,69.35,122,0,1733.75,245830,5638.73930952383
2.65,2,"Other",1975,69.01,123,0,138.02,242925,5004.61440238097
2.75,3,"Other",1966,67.49,120,0,202.47,235920,5012.44743716748
2.29,5,"Other",2011,66.74,121,2,333.7,243331,5025.27395238095
2.34,1,"Other",1975,64.12,120,1,64.12,237000,5011.08318955584
1.73,21,"Other",1986,63.93,120,0,1342.53,238320,5438.10137905412
3.22,5,"Other",1976,71.03,122,2,355.15,241072,5025.223425
2.65,12,"Other",1969,69.2,122,0,830.4,240218,5148.33004047617
2.88,26,"Other",1993,69.07,121,0,1795.82,241153,5683.74156238096
2.28,21,"Other",1987,67.57,121,2,1418.97,240427,5448.91656666667
2.17,17,"Other",1962,68.2,121,1,1159.4,237402,5293.19001309524
2.38,17,"Other",1970,63.71,125,1,1083.07,246250,5293.45698119047
2.48,15,"Other",1972,65.89,122,0,988.35,240584,5226.31679809524
2.82,29,"Other",1972,70.78,121,1,2052.62,238612,5868.60910238095
2.55,20,"Other",2010,64.98,121,0,1299.6,243210,5403.1031826984
2.32,10,"Other",1993,66.43,121,0,664.3,241153,5096.35936904762
2.71,30,"Other",1981,67.24,120,1,2017.2,237720,5911.22455048269
2.53,6,"Other",2015,69.95,124,0,419.7,249860,5046.25513333333
2.57,2,"Other",2003,67.88,121,1,135.76,242363,5007.59421156463
1.91,10,"Other",2012,70.53,120,0,705.3,241440,5106.79302220888
2.66,19,"Other",2011,67.69,122,2,1286.11,245342,5355.8809595238
1.79,23,"Other",2003,71.12,124,1,1635.76,248372,5582.10272857143
2.44,11,"Other",1979,69.17,126,1,760.87,249354,5135.01441428571
3.7,20,"Other",2009,67.38,120,0,1347.6,241080,5401.81007538348
2.44,11,"Other",1971,67.04,120,1,737.44,236520,5124.00960272836
2.57,15,"Other",1995,68.43,121,2,1026.45,241395,5227.2741457143
2.9,0,"Other",2002,66.86,121,2,0,242242,5005.16537095762
2.88,1,"Other",2005,69.08,120,0,69.08,240600,5007.14380700743
2.92,30,"Other",1969,68.9,120,4,2067,236280,5942.75978619697
2.27,1,"Other",1978,67.71,122,1,67.71,241316,5005.43050928832
2.45,2,"Other",1964,66.04,121,0,132.08,237644,5019.89810238096
2.37,46,"Other",1974,69.75,122,0,3208.5,240828,7181.28882666667
2.14,41,"Other",1999,66.69,125,1,2734.29,249875,6675.18767857142
2.01,9,"Other",1988,66.56,120,1,599.04,238560,5085.2779960184
2.96,40,"Other",1962,69.62,122,0,2784.8,239364,6647.44229897959
3.06,1,"Other",1964,68.72,121,0,68.72,237644,5013.76723095237
2.67,24,"Other",1995,67.97,121,1,1631.28,241395,5575.0936904762
2.97,4,"Other",1964,68.76,127,1,275.04,249428,5018.66174761905
3.02,1,"Other",1987,70.36,122,2,70.36,242414,5001.67563717949
2.7,8,"Other",1993,68.4,120,1,547.2,239160,5060.79667935174
2.35,11,"Other",1988,67.8,122,1,745.8,242536,5121.55509599566
3.06,10,"Other",1993,72.5,122,2,725,243146,5147.55862619046
1.39,21,"Other",1993,68.42,120,0,1436.82,239160,5476.68965286365
2.57,47,"Other",2005,67.44,122,2,3169.68,244610,7234.72371904763
2.59,37,"Other",1998,69.51,121,1,2571.87,241758,6378.14191428571
1.8,51,"Other",1972,66.08,120,2,3370.08,236640,7556.89295792317
2.68,14,"Other",1993,68.22,128,1,955.08,255104,5208.64523809523
2.23,0,"Other",1961,67.62,124,1,0,243164,5005.56678240887
2.4,1,"Other",2011,70.24,124,2,70.24,249364,5017.47331071428
1.82,10,"Other",1989,68.54,125,0,685.4,248625,5109.91133047617
2.67,0,"Other",2006,68.94,129,1,0,258774,5021.66996381476
2.44,3,"Other",1975,67.3,120,1,201.9,237000,5009.50392907224
2.26,48,"Other",1991,68.9,122,0,3307.2,242902,7339.09087142857
3.36,5,"Other",1995,69.73,121,0,348.65,241395,5021.75043968255
2.66,51,"Other",2005,68.05,123,0,3470.55,246615,7582.24958619046
2.67,4,"Other",1967,69.88,120,1,279.52,236040,5013.28147220887
2.15,1,"Other",1974,70.31,121,1,70.31,238854,5003.57979047619
2.25,6,"Other",1981,68.4,121,2,410.4,239701,5039.31458083334
2.35,58,"Other",2015,70.07,122,0,4064.06,245830,8416.6042547619
2.08,1,"Other",2013,71.49,126,0,71.49,253638,5018.41826785713
2.07,31,"Other",2006,67.07,121,4,2079.17,242726,5972.95669404761
2.84,32,"Other",1993,65.89,125,0,2108.48,249125,6011.68484285716
3.14,16,"Other",2015,67.24,122,0,1075.84,245830,5259.14694714286
2.41,9,"Other",1984,71.34,121,5,642.06,240064,5116.9985052381
2.18,10,"Other",1980,70.37,121,2,703.7,239580,5107.61403095237
2.54,0,"Other",1992,70.16,123,2,0,245016,5006.29014810048
2.93,25,"Other",1990,68.02,122,0,1700.5,242780,5627.9455809524
3.66,35,"Other",1969,70.6,125,2,2471,246125,6221.89368285715
3.06,48,"Other",1961,65.14,124,1,3126.72,243164,7230.84260238096
2.28,59,"Other",1983,70.1,120,3,4135.9,237960,8627.64028333335
2.55,12,"Other",1978,69.09,121,0,829.08,239338,5145.24824999999
2.64,5,"Other",2002,66.63,122,2,333.15,244244,5025.15814761905
3.01,19,"Other",1984,67.6,120,2,1284.4,238080,5364.52046714936
2.58,42,"Other",1962,69.59,120,2,2922.78,235440,6851.53353887555
2.64,1,"Other",1981,71.54,120,1,71.54,237720,5006.52335224552
2.79,34,"Other",2015,72.99,120,1,2481.66,241800,6255.66240506603
2.27,39,"Other",1982,70.6,122,3,2753.4,241804,6589.39344047619
2.84,19,"Other",1969,68.11,121,2,1294.09,238249,5361.69988095239
2.72,10,"Other",1981,64.48,124,3,644.8,245644,5117.99678333332
2.16,14,"Other",1978,70.36,124,2,985.04,245272,5204.85734047619
2.38,3,"Other",1980,65.68,122,1,197.04,241560,5014.76777329193
2.8,21,"Other",2015,68.78,122,1,1444.38,245830,5448.71849285715
2.3,2,"Other",1994,69.18,123,5,138.36,245262,5033.19298061225
2.68,25,"Other",1986,68.97,120,0,1724.25,238320,5628.4428557208
2.75,44,"Other",1971,67.67,122,0,2977.48,240462,6988.54644761905
3.07,17,"Other",1994,67.86,121,1,1153.62,241274,5288.53417142857
1.5,5,"Other",2007,67.48,120,0,337.4,240840,5043.07621506603
2.23,18,"Other",1988,70.73,122,0,1273.14,242536,5338.48731666666
2.42,60,"Other",1965,68.16,122,1,4089.6,239730,8650.35892619049
1.91,6,"Other",1998,68.24,122,2,409.44,243756,5040.35232130953
2.41,2,"Other",2011,68.15,121,0,136.3,243331,5007.57908809524
2.54,30,"Other",2014,68.61,122,0,2058.3,245708,5898.47789285713
2,15,"Other",1994,65.21,121,2,978.15,241274,5231.34504571429
2.1,49,"Other",1974,68.42,124,0,3352.58,244776,7399.82882142855
2.22,4,"Other",1974,70.81,123,1,283.24,242802,5016.43146666667
2.46,30,"Other",1971,64.86,125,2,1945.8,246375,5887.90881428572
2.74,1,"Other",1987,67.99,121,2,67.99,240427,5000.32390146519
2.66,9,"Other",1999,66.05,124,1,594.45,247876,5078.65716071428
1.81,20,"Other",2015,69.34,124,0,1386.8,249860,5414.94391031744
2.28,1,"Other",1989,66.77,120,3,66.77,238680,4998.97082891218
2.66,4,"Other",2006,65.52,125,1,262.08,250750,5020.14559119046
2.89,9,"Other",1982,65.18,125,0,586.62,247750,5083.26875714284
1.76,2,"Other",1976,69.35,120,1,138.7,237120,5020.01678785513
2.94,17,"Other",1967,64.71,121,3,1100.07,238007,5297.78200285714
1.46,1,"Other",1977,68.97,121,2,68.97,239217,5008.3044994898
1.8,0,"Other",2010,66.58,122,0,0,245220,5016.78711388279
2.43,8,"Other",2012,65.33,123,0,522.64,247476,5067.77522414964
3.25,17,"Other",1979,67.95,126,0,1155.15,249354,5297.97451666665
2.28,10,"Other",1996,65.67,121,0,656.7,241516,5097.75897380953
2.46,7,"Other",1996,68.94,121,0,482.58,241516,5048.52222023809
2.17,0,"Other",2012,67.94,120,1,0,241440,5004.70147394882
2.49,62,"Other",2000,66.89,121,3,4147.18,242000,8850.8394404762
2.82,4,"Other",1989,67.03,122,1,268.12,242658,5013.34404119047
2.79,1,"Other",1989,66.8,120,1,66.8,238680,5000.44481415027
1.72,42,"Other",1974,67.01,124,1,2814.42,244776,6805.51271666665
2.17,41,"Other",2011,66.5,121,1,2726.5,243331,6687.06579761904
2.6,11,"Other",1983,66.65,122,0,733.15,241926,5121.61340194805
2.04,4,"Other",1978,69.8,123,0,279.2,243294,5014.79768809524
2.44,7,"Other",2000,67.24,121,1,470.68,242000,5048.75901309523
2.34,5,"Other",1972,67.56,121,2,337.8,238612,5023.06572500001
1.84,12,"Other",1976,67.96,120,2,815.52,237120,5154.19324839935
1.89,3,"Other",1987,68.75,121,1,206.25,240427,5004.22544733956
2.76,8,"Other",1989,65.69,122,1,525.52,242658,5066.58324285713
2.47,49,"Other",1991,67.59,123,0,3311.91,244893,7387.17889761904
2.2,27,"Other",1966,67.49,121,2,1822.23,237886,5746.74566428572
2.7,0,"Other",1962,67.36,123,2,0,241326,5001.28710172859
3.07,2,"Other",1963,67.54,128,1,135.08,251264,5007.96256666667
3.18,2,"Other",1968,65.66,121,1,131.32,238128,5008.96055000001
2.64,30,"Other",2012,69.07,123,1,2072.1,247476,5919.19673690475
2.24,38,"Other",1973,68.05,121,0,2585.9,238733,6469.81262380951
2.96,8,"Other",1982,68.21,121,0,545.68,239822,5065.53668619047
1.98,2,"Other",1994,67.21,127,0,134.42,253238,5015.98750476191
2.46,2,"Other",1977,67.28,121,0,134.56,239217,5008.78393095239
2.44,24,"Other",2006,68.15,121,0,1635.6,242726,5580.72989285715
2.2,10,"Other",1966,68.63,121,3,686.3,237886,5104.72236809524
2.14,11,"Other",1976,69.09,120,0,759.99,237120,5131.54781982793
2.68,49,"Other",2007,68,122,1,3332,244854,7395.99414761905
2.58,32,"Other",1999,67.07,121,0,2146.24,241879,6026.43043619049
1.9,3,"Other",2015,70.38,121,0,211.14,243815,5020.2728452381
2.42,13,"Other",1997,67.12,120,2,872.56,239640,5161.72306030412
2.87,84,"Other",2014,67.2,120,2,5644.8,241680,11719.3183095238
2.49,54,"Other",2006,71.57,120,1,3864.78,240720,8079.85599363745
2.42,13,"Other",1987,66.41,121,2,863.33,240427,5166.48393571429
2,12,"Other",1963,69.6,121,3,835.2,237523,5156.86127619048
2.71,33,"Other",1972,68.55,121,0,2262.15,238612,6091.35453619047
2.64,11,"Other",2001,65.84,121,2,724.24,242121,5121.04337456709
2.57,45,"Other",2003,67.58,127,0,3041.1,254381,7040.62884761904
2.13,5,"Other",1966,71.16,120,1,355.8,235920,5031.71286792316
2.52,3,"Other",2011,66.01,121,1,198.03,243331,5016.46132380954
1.82,39,"Other",1994,67.62,120,0,2637.18,239280,6548.6285354742
3.18,0,"Other",2003,67.19,125,0,0,250375,5009.49222476714
2.29,11,"Other",1975,69.42,121,0,763.62,238975,5123.46281547618
2.53,11,"Other",1970,70.47,120,1,775.17,236400,5130.88167220887
2.31,29,"Other",1979,69,121,3,2001,239459,5856.68305952379
3.16,22,"Other",1987,66.85,122,0,1470.7,242414,5485.30700000001
1.56,76,"Other",2002,66.11,121,0,5024.36,242242,10504.4004361905
1.98,2,"Other",2009,66.99,121,1,133.98,243089,5010.1787857143
2.57,7,"Other",1996,66.75,121,1,467.25,241516,5049.37978023809
2.15,4,"Other",1970,67.89,126,1,271.56,248220,5014.89124880952
2.51,31,"Other",2010,67.44,121,0,2090.64,243210,5960.36965476191
1.94,28,"Other",1978,66.91,126,2,1873.48,249228,5796.59360833334
2.08,7,"Other",1993,64.54,121,0,451.78,241153,5052.06890119046
2.72,2,"Other",1974,66.02,124,0,132.04,244776,5009.77052619049
2.72,25,"Other",1966,67.8,122,2,1695,239852,5636.91400952382
3.44,6,"Other",1996,67.59,121,1,405.54,241516,5038.38883285714
2.14,2,"Other",1998,67.45,123,0,134.9,245754,5007.95263537415
2.35,19,"Other",1967,67.66,123,0,1285.54,241941,5361.13677857142
2.53,41,"Other",1961,65.49,120,1,2685.09,235320,6649.07225435174
2.3,93,"Other",2010,70.38,122,2,6545.34,245220,13259.2217071428
2.71,9,"Other",1985,68.12,123,1,613.08,244155,5082.88172142856
3.24,8,"Other",2005,69.77,120,1,558.16,240600,5060.44782935173
2.51,25,"Other",1966,65.5,122,0,1637.5,239852,5625.3748809524
2.26,14,"Other",1994,62.19,121,2,870.66,241274,5189.91921428572
2.98,7,"Other",1985,66.57,122,0,465.99,242170,5053.02435119046
2.1,32,"Other",1982,68.45,121,0,2190.4,239822,6019.0394952381
1.93,7,"Other",1999,67.28,122,0,470.96,243878,5047.26686309522
2.62,20,"Other",1986,67.8,121,0,1356,240306,5402.3671231746
1.99,37,"Other",2004,66.71,121,0,2468.27,242484,6367.39194761904
2.41,13,"Other",1998,67.98,123,1,883.74,245754,5169.24441904762
2.73,25,"Other",1968,67.06,122,3,1676.5,240096,5631.75306428572
2.27,39,"Other",1975,71.2,124,3,2776.8,244900,6605.31569761904
1.75,45,"Other",1979,67.48,120,1,3036.6,237480,7062.26742697079
2.15,4,"Other",2001,65.56,124,1,262.24,248124,5018.72062261903
2.4,0,"Other",2006,68.13,124,0,0,248744,5009.04412000524
2.49,68,"Other",1990,67.72,121,2,4604.96,240790,9569.30303619047
2.57,16,"Other",1975,71.51,120,0,1144.16,237000,5275.10159572077
2.64,12,"Other",1964,72.08,121,1,864.96,237644,5154.22787857142
2.75,59,"Other",1980,64.95,120,0,3832.05,237600,8408.25102619048
1.95,11,"Other",1981,70.81,121,1,778.91,239701,5138.10104642856
